Severity,Noise Aug Temperature(F),Noise Aug Wind_Chill(F),Noise Aug Humidity(%),Noise Aug Pressure(in),Noise Aug Wind_Speed(mph),Aug Sunrise_Sunset,Aug Civil_Twilight,Aug Nautical_Twilight,Aug Astronomical_Twilight
2,84.25568120911828,84.45809287560694,76.63740416513865,30.731136241823656,3.6916185751213884,Day,Day,Night,Day
2,86.29225558328332,83.36559217146822,53.22919437614623,30.068451116656668,7.273118434293644,Day,Night,Day,Day
2,47.82689715021293,44.00893870744297,85.3887153302124,28.805379430042585,2.0017877414885947,Day,Day,Night,Night
2,60.19118997480014,59.986069446665496,82.39772464662471,30.108237994960028,5.997213889333099,Day,Day,Day,Day
2,25.75704292683228,21.334547989920836,80.05678815575719,27.541408585366455,12.466909597984166,Day,Day,Night,Day
2,49.50161675996606,49.279680216478866,45.05191638393446,29.090323351993213,-0.34406395670422657,Day,Night,Day,Day
2,49.74897691479128,48.12732924624875,99.07333390066451,28.889795382958255,15.62546584924975,Day,Day,Day,Day
2,86.10396545514988,68.10037212608877,60.27566622426953,32.370793091029974,11.020074425217755,Night,Night,Day,Day
1,76.44016487112918,72.21330705433004,60.02912043336907,28.568032974225837,6.04266141086601,Day,Day,Day,Day
2,87.32088619376219,76.65928475836117,85.08187120965647,31.374177238752438,14.331856951672233,Day,Night,Day,Night
2,51.98429386732904,47.966897259620794,41.065286317492216,30.716858773465805,0.19337945192415906,Night,Day,Night,Day
2,61.40318202245068,53.259114772862546,79.72104334452627,29.940636404490135,5.65182295457251,Day,Day,Day,Day
2,65.79310242097567,57.078411182358124,22.155048460650384,31.348620484195134,3.0156822364716245,Day,Day,Day,Night
2,33.860527363034315,33.50134212155483,73.86973604206406,30.12210547260686,11.900268424310966,Day,Day,Day,Day
3,65.94579597833965,69.1152827762612,71.90912478949916,30.109159195667928,4.023056555252239,Day,Day,Day,Day
3,39.73439673491227,42.21770754560265,46.904134717420675,29.646879346982455,10.64354150912053,Day,Night,Day,Day
2,58.117844412093135,53.955639384663634,100.0,30.99356888241863,0.3911278769327262,Day,Day,Day,Day
2,90.48234616905442,90.83754911493223,61.67039962902224,31.056469233810883,16.167509822986446,Day,Day,Day,Day
2,62.87161356251894,62.38017634766106,66.78437361184072,28.934322712503786,-0.7239647304677874,Night,Day,Night,Day
2,58.40376402700616,61.77829866489008,32.320242652058795,23.130752805401233,5.355659732978015,Day,Day,Day,Day
2,78.98509681302171,66.30429896931264,3.2928455984014757,29.81701936260434,7.260859793862528,Day,Night,Night,Night
2,82.99980717801176,92.9307273702115,57.50199595648818,29.309961435602354,8.186145474042299,Night,Day,Day,Day
2,55.68237712692322,63.70161989909943,31.953121933440435,29.446475425384648,4.5403239798198864,Day,Night,Day,Night
4,51.187190673420695,42.23411377326365,94.27413087073326,31.04743813468414,-0.55317724534727,Night,Night,Day,Night
2,74.71349172456605,75.73024146801383,41.81798490396758,29.34269834491321,9.746048293602765,Day,Day,Day,Day
2,77.78588309344212,74.23068943154519,67.67930512840303,29.217176618688427,5.246137886309039,Night,Day,Day,Day
2,80.29011367404198,81.91326775738746,85.67927950783145,30.158022734808398,3.3826535514774916,Night,Night,Day,Day
2,67.24215441102642,68.6246627265162,71.5199966913307,30.678430882205284,6.124932545303241,Day,Day,Day,Night
2,68.76555333007697,71.28614013059479,78.00970118390546,27.673110666015397,5.257228026118959,Night,Day,Day,Day
2,73.96649852617351,79.04719265321125,59.81868483909986,29.403299705234705,0.4094385306422523,Night,Day,Day,Day
2,89.05641846139736,86.61664114140427,44.240583796345774,29.461283692279473,5.723328228280854,Day,Night,Day,Night
2,81.00039478213431,75.56697195983345,78.6573962295878,30.51007895642686,8.11339439196669,Night,Night,Day,Day
4,47.54048776246898,52.29497000837146,77.72707090821928,29.568097552493793,6.458994001674291,Day,Day,Night,Day
3,74.61723646979063,83.05898780613589,61.07909167146512,27.073447293958125,6.811797561227179,Day,Day,Day,Day
2,81.09855722983067,77.4820657329711,83.18933275742951,30.579711445966137,7.896413146594219,Day,Day,Night,Day
2,80.82318805587185,82.9306241622268,63.92987587841948,28.72463761117437,7.786124832445361,Day,Day,Night,Day
2,28.051666704548193,38.85158100894141,77.0952536737673,28.00033334090964,0.9703162017882814,Day,Night,Night,Day
2,60.87827305143388,66.09379980063748,62.06632772330572,29.315654610286778,12.418759960127497,Day,Day,Night,Day
2,33.077373211720754,25.102917688686805,49.68888390334331,29.04547464234415,15.22058353773736,Day,Day,Day,Day
4,68.97627667730893,65.64524139453859,49.89325027340726,29.265255335461788,7.729048278907717,Day,Day,Day,Day
2,32.97216971450465,33.10710128393423,40.76145954561016,27.43443394290093,23.621420256786845,Night,Day,Day,Day
2,58.48533098443566,58.493345801695874,46.455214107524625,30.14706619688713,6.898669160339174,Day,Day,Day,Day
3,72.37437520639361,66.18848286561962,48.1561679498074,31.484875041278723,6.037696573123923,Night,Day,Day,Day
2,60.25760995669753,60.297657347945695,85.70484163410549,30.16152199133951,30.659531469589137,Day,Day,Day,Night
2,42.311571647875915,54.83255900163817,91.90861682485253,28.652314329575184,6.766511800327634,Day,Night,Day,Day
2,85.99254233026241,92.19303034604408,68.09359133070744,29.738508466052483,6.038606069208816,Day,Night,Day,Day
2,60.96739342385271,61.46579168849871,71.16592629650803,29.31347868477054,8.093158337699743,Day,Day,Night,Day
2,49.99397194780955,42.44505414902137,58.94001327686138,26.53879438956191,4.489010829804273,Day,Day,Day,Day
2,78.3417024435904,62.232252019720505,60.109884882387156,30.69834048871808,10.446450403944102,Day,Night,Day,Day
4,40.329131006107524,43.15807538763574,88.51383802757914,29.255826201221502,2.8316150775271476,Night,Day,Night,Day
2,57.4099777820678,55.369937520915755,90.6325581116803,30.10199555641356,5.673987504183151,Day,Day,Day,Day
2,62.28640202307621,61.951830971976875,86.46853056268093,30.52728040461524,0.3903661943953757,Day,Night,Night,Day
2,78.27911161073384,70.23047386512656,51.92247187578529,30.915822322146767,4.846094773025312,Day,Night,Day,Day
2,76.52253269912362,71.39807470281603,19.04991451592396,30.424506539824723,4.679614940563206,Night,Day,Night,Night
2,49.945283436877595,32.1030053474639,69.46407605150462,29.82905668737552,8.22060106949278,Day,Day,Day,Day
2,19.419133139646803,3.3001608542496674,65.58146635817634,29.64382662792936,8.060032170849933,Day,Day,Day,Day
2,52.05229572601752,47.383255204002786,100.0,30.730459145203504,0.4766510408005575,Day,Day,Day,Night
2,90.04881397979749,96.57953815566347,63.10981388339071,29.999762795959498,11.715907631132694,Day,Day,Day,Day
2,80.69456044913215,84.51237308127189,58.056046996122284,28.308912089826432,6.902474616254376,Day,Night,Day,Day
2,66.01684985062596,60.63905536787062,25.302349216670066,31.26336997012519,7.327811073574123,Night,Day,Night,Day
2,39.48951636269514,34.76239078476403,74.8046608930413,29.777903272539024,7.952478156952806,Day,Day,Night,Day
2,51.78477989435759,49.94553031899875,96.23452261628283,28.916955978871517,5.18910606379975,Day,Day,Night,Day
2,73.60253516300378,77.83407021642721,31.57779798956909,29.020507032600758,9.366814043285443,Day,Night,Day,Day
2,53.48287772570381,48.297549468339206,13.361006632602844,25.10657554514076,21.25950989366784,Day,Night,Night,Day
2,48.31592397633792,50.32412219245506,37.557335496591016,30.523184795267582,0.8648244384910113,Day,Day,Day,Day
2,30.986461328156032,30.757015239758662,48.57706907674105,29.797292265631206,3.1514030479517325,Day,Night,Day,Day
2,55.556543367214424,55.4922590699072,27.73243579366519,30.341308673442885,5.29845181398144,Day,Day,Day,Day
2,44.4997868728819,32.08700701290705,30.438362651647097,27.46995737457638,-0.7825985974185891,Night,Day,Night,Day
2,71.35771576117443,69.53516179805392,50.1612129205004,31.171543152234886,0.7070323596107849,Day,Day,Day,Day
2,39.95317795632512,46.42356460615508,81.37341924839743,28.990635591265026,7.0847129212310165,Day,Day,Day,Day
2,58.70655290383742,48.96044152285897,88.32182047621086,30.66131058076748,15.992088304571794,Night,Day,Day,Day
2,24.837380482362303,20.30120496176238,77.54647661821004,27.70747609647246,7.660240992352477,Day,Day,Day,Day
2,68.98963524973405,68.15803737084046,48.91964392331838,30.58792704994681,14.231607474168092,Day,Day,Day,Day
2,67.04653174866556,61.93203105997908,40.085224622608415,27.85930634973311,0.7864062119958165,Day,Day,Day,Day
2,85.90977052303813,84.20226857355266,57.1478760043106,29.701954104607626,-0.5595462852894689,Night,Day,Night,Day
3,67.76183035690458,57.8348485492863,78.71680765102914,28.252366071380916,-2.83303029014274,Night,Day,Day,Day
2,84.73955555703469,94.79594747082012,61.924293270301824,29.31791111140694,9.359189494164024,Night,Day,Day,Day
2,75.55183481328805,84.80253059792071,47.260974271171435,27.660366962657612,6.760506119584143,Night,Day,Day,Day
2,73.07619045936148,68.28526234756667,78.148457093243,29.035238091872298,3.2570524695133347,Day,Day,Night,Day
2,64.14745950704986,62.96215604110222,21.985433233971406,29.17949190140997,4.392431208220444,Day,Day,Day,Day
2,67.97216490410679,82.84091214763663,92.89717029866343,28.62443298082136,6.568182429527326,Night,Day,Day,Night
2,47.07809166974801,51.23898209228933,91.23453031708306,29.035618333949603,7.447796418457866,Day,Night,Day,Day
2,79.51138586893323,79.69320011339472,78.37401086131138,30.932277173786648,10.938640022678944,Night,Night,Day,Night
2,15.4612190992654,19.119437830200688,83.5565329476183,29.42224381985308,-0.17611243395986265,Night,Day,Night,Night
2,71.59641961820884,64.41493709406255,87.80736314913067,31.76928392364177,0.08298741881250997,Day,Day,Night,Day
2,82.55396044263797,79.34537097436937,53.81427240228565,29.310792088527595,-0.1309258051261265,Night,Day,Day,Day
2,74.15290292812028,74.6411989163442,95.31129469806037,30.980580585624057,1.1282397832688376,Day,Day,Day,Night
2,55.71082723073931,54.62078796752445,34.90100860593037,29.232165446147864,17.12415759350489,Night,Day,Day,Day
3,48.37262613533308,35.47100172557898,94.12898852139926,31.074525227066616,7.294200345115795,Day,Day,Night,Day
2,65.54033049802344,76.05137293418008,82.22032541456515,28.36806609960469,4.010274586836015,Night,Day,Day,Day
3,94.45123750418254,89.77819272244218,58.23938802891837,30.020247500836508,13.955638544488439,Day,Night,Day,Day
2,73.85919669896765,79.89233677726904,90.34161064969909,30.14183933979353,6.378467355453808,Night,Night,Day,Day
2,67.76625609992392,61.64243896509727,89.631562572935,29.643251219984784,2.3284877930194545,Night,Day,Day,Day
2,55.12202697187574,60.72610819830587,100.0,29.154405394375146,9.945221639661176,Night,Day,Day,Day
2,-5.4753492113830236,-20.612064924219766,65.00328917075615,28.004930157723393,8.077587015156046,Day,Night,Night,Day
3,43.98614109126692,39.03681340711783,96.98215183321055,30.667228218253385,3.507362681423567,Day,Day,Day,Day
2,41.258259978878996,38.607265315006,79.3199313990405,28.1416519957758,1.521453063001201,Day,Day,Day,Day
2,48.316031460495616,41.56183289522519,52.37571036750727,30.20320629209912,4.512366579045037,Day,Day,Day,Day
2,90.16431096769877,89.8187306753594,48.29815393427423,28.302862193539756,8.563746135071883,Day,Day,Day,Day
2,80.24087106333334,79.4696161659563,80.08990251394547,30.878174212666668,13.693923233191258,Day,Day,Day,Night
2,46.83738342615746,56.58294669879826,62.566338022163244,28.81747668523149,3.7165893397596514,Day,Night,Day,Day
2,43.76149968839761,24.348686347578273,56.92483208023817,30.432299937679524,12.269737269515655,Night,Night,Day,Day
2,72.12815466823001,75.66942872750286,78.99283336555295,30.325630933646,1.3338857455005728,Day,Day,Day,Day
2,63.516140907852126,79.48707563209928,38.60468256203123,28.163228181570425,11.497415126419854,Night,Day,Night,Day
2,76.91013283542364,74.2300319336817,100.0,30.38202656708473,16.04600638673634,Night,Night,Day,Night
2,42.30221131666778,32.79442869887678,99.66276720722409,29.250442263333554,7.3588857397753555,Night,Day,Day,Night
2,26.30579071903631,38.121652955015236,80.96805877586294,25.25115814380726,7.824330591003046,Day,Day,Day,Day
2,65.95722657961896,64.40515750848745,11.288475782754254,29.03144531592379,4.68103150169749,Day,Day,Day,Day
2,59.1868715416371,69.10053233434549,100.0,26.927374308327423,7.020106466869098,Day,Day,Day,Night
2,87.74825023649846,86.89811136315961,73.03744398926091,30.409650047299692,15.179622272631924,Day,Night,Day,Day
2,55.175986143189725,69.72573810226207,54.22838953540962,26.925197228637945,6.345147620452415,Day,Day,Night,Day
2,92.47672099720654,93.79869487563394,44.11753937011019,30.01534419944131,10.359738975126788,Day,Day,Day,Night
2,30.682758919588753,29.506830521057744,66.97647495101094,28.87655178391775,2.5013661042115487,Night,Day,Day,Day
2,46.39571387719098,33.24407814806022,91.37939070569614,29.539142775438194,7.048815629612044,Day,Day,Day,Night
2,77.48977250255068,77.29089089876932,84.51270719908761,29.557954500510135,12.658178179753865,Night,Day,Day,Day
2,74.35276106826454,70.96536319527428,73.56360460179415,29.710552213652907,8.993072639054855,Night,Day,Day,Day
2,94.65935352144147,91.23912659892342,42.15605551599878,30.381870704288293,12.047825319784684,Day,Day,Day,Day
2,41.57529014542059,34.97901910069756,93.35777983144071,29.955058029084118,2.9358038201395136,Day,Day,Day,Day
2,56.58077978591389,47.52981103355125,95.63585276438896,29.626155957182778,1.5059622067102494,Day,Day,Day,Day
2,74.34633794904263,78.27572894187452,17.39432993621039,29.439267589808527,16.255145788374904,Day,Day,Day,Day
2,46.32213938396447,51.5116373828548,96.90069469434258,27.814427876792895,5.502327476570961,Night,Day,Night,Day
2,51.78394339993491,38.659315975123434,87.1860531985918,30.806788679986983,4.731863195024688,Night,Day,Day,Day
2,83.06234397006801,79.15870432756229,87.73538413722987,30.6824687940136,4.831740865512458,Day,Night,Day,Day
2,59.916584357117515,65.34185782983829,98.55267689225619,26.203316871423503,3.068371565967659,Night,Day,Day,Day
2,80.77959763162899,73.26766637210483,40.00869327398022,28.345919526325797,3.2535332744209664,Night,Day,Day,Day
2,13.803463561861845,-1.341761664371186,88.651845944994,28.640692712372367,18.33164766712576,Day,Night,Day,Day
3,59.32751607799133,54.76421215654868,61.40220621686802,29.115503215598267,22.952842431309737,Day,Day,Day,Day
2,83.66929983284267,90.55514404595394,28.827178800780985,30.003859966568537,9.711028809190788,Day,Day,Night,Day
2,69.15683390915592,64.61980256038368,27.528588002486828,31.271366781831183,10.523960512076735,Night,Day,Day,Day
2,36.40883363836414,18.000500049453418,72.7281208094822,30.56176672767283,14.600100009890683,Day,Night,Night,Day
3,58.43890403284297,61.27416114841325,53.99964382799131,28.597780806568593,6.254832229682649,Day,Night,Day,Night
2,76.11034995153024,72.47516146218189,67.48093757798516,30.592069990306047,8.895032292436376,Day,Day,Day,Day
2,61.644666597677045,58.06395370791645,58.09769757383959,30.73893331953541,7.612790741583289,Day,Night,Night,Day
3,52.93404260344602,50.872529357074,32.96012449288042,29.696808520689203,2.9745058714148005,Night,Night,Day,Day
2,48.454902125929834,35.91420596431572,97.06131015340051,27.44098042518597,11.782841192863144,Day,Night,Day,Night
2,65.06135222850382,55.291851454089475,59.78399603107103,32.13227044570077,6.058370290817896,Day,Night,Night,Day
2,52.11854773053491,37.980705343815224,47.190934994242866,30.913709546106983,13.396141068763045,Night,Day,Day,Day
2,75.24654297820864,72.28397036578481,93.72155557371556,30.24930859564173,6.656794073156962,Day,Day,Day,Day
3,75.22544237042376,59.57103780547498,36.31798934280381,30.715088474084755,0.914207561094996,Day,Day,Day,Day
2,59.724439165484455,63.86863115426184,29.023989386409585,29.73488783309689,10.973726230852368,Day,Night,Day,Night
3,68.11951521642477,69.49398890160882,86.04570461387996,29.423903043284955,5.298797780321762,Day,Day,Day,Day
2,79.24292882143133,77.13272077983285,37.07420331412777,28.268585764286268,17.226544155966568,Day,Day,Day,Day
2,84.81706679416054,86.49367490677619,27.629003649929253,30.373413358832106,18.89873498135524,Day,Day,Day,Day
2,76.90785667028999,81.43508240196194,17.440764479568436,29.111571334058,10.087016480392387,Day,Day,Day,Day
2,58.66183862339058,45.81928214012402,38.73654925745233,31.732367724678117,-1.0361435719751968,Day,Day,Day,Day
3,49.49932061870186,48.28368710735229,46.16067346354145,26.179864123740373,7.856737421470458,Day,Night,Day,Night
2,23.003469125990293,26.990241082546312,83.35812370291599,28.20069382519806,5.398048216509262,Day,Day,Day,Day
2,61.83824646495711,61.972899927421096,83.53860547991225,30.077649292991424,3.3945799854842194,Night,Day,Day,Night
2,41.49986746174188,49.87122197674205,49.833010741963626,27.909973492348378,16.57424439534841,Day,Day,Day,Day
2,58.12754008415518,57.25247861889017,54.221552500541,29.025508016831033,20.450495723778033,Day,Day,Day,Day
2,74.42615741494495,68.69120854889452,8.73237805826659,30.955231482988992,9.738241709778906,Day,Night,Day,Day
2,56.038220221739735,61.77970725822921,80.61661891364294,28.937644044347948,0.5559414516458422,Night,Night,Day,Day
2,89.61773847977791,79.47527772994681,58.99704828825947,30.123547695955583,11.09505554598936,Night,Day,Day,Day
2,67.77078716875143,55.83063268510406,65.45245057036385,32.21415743375029,8.56612653702081,Day,Day,Day,Day
2,74.47126647869031,85.61077548904098,83.96002118484338,29.46425329573806,1.7221550978081948,Night,Day,Day,Day
3,20.705462064716997,12.164662722998496,28.387579294409452,29.2410924129434,11.232932544599699,Night,Night,Day,Day
2,40.40831701231299,17.980808512534068,100.0,25.841663402462597,20.396161702506813,Day,Night,Day,Day
2,75.81293595265397,63.76019330775012,64.3083235899181,31.652587190530795,15.552038661550025,Day,Day,Day,Day
3,60.01847835923924,53.92596932055678,94.11288299434835,29.053695671847848,7.785193864111356,Day,Day,Day,Day
2,70.05731517704179,53.958596118858736,80.78885641522149,30.81146303540836,10.791719223771748,Day,Night,Day,Day
2,75.70737957765441,67.84706800738194,91.533936364662,31.211475915530883,4.769413601476387,Day,Day,Day,Day
2,59.28757883730808,63.679297120408286,83.0657373797631,28.307515767461616,12.135859424081657,Day,Day,Night,Day
2,36.57347082316066,31.737474657306738,84.83395750896803,28.864694164632134,9.947494931461348,Day,Day,Day,Day
3,63.15437256577368,56.275607190260565,64.74390586528062,30.390874513154735,7.855121438052113,Day,Day,Day,Day
2,93.42507139354255,85.21520435425194,4.345997031365222,31.64501427870851,16.043040870850387,Night,Day,Day,Night
2,69.81440430087177,72.11420735775383,67.46414421793342,30.502880860174358,11.022841471550764,Day,Day,Day,Day
2,41.60092823248973,45.047769070353915,71.59782227968459,27.620185646497944,-0.19044618592921678,Night,Day,Day,Day
2,50.935305558497205,29.329587114563655,92.15305202312658,32.45706111169944,17.825917422912728,Day,Day,Day,Day
2,65.34514551094017,66.59437257555958,58.81558805530521,28.089029102188036,13.718874515111914,Night,Day,Day,Day
2,60.32431109414274,64.89673379878388,63.03569718389284,29.79486221882855,0.5793467597567757,Day,Day,Day,Day
2,46.71168917244811,50.06013439271625,42.80363426424074,30.512337834489625,6.41202687854325,Night,Night,Day,Day
2,75.77080210357387,64.85928130415411,39.39060613049742,30.764160420714774,11.371856260830821,Day,Day,Day,Night
2,74.26987988276112,70.49466893514442,31.588016065021158,31.033975976552224,0.09893378702888371,Day,Night,Day,Day
3,25.074327501809552,24.6917872096798,88.24327265198315,30.87486550036191,3.3383574419359596,Day,Day,Day,Day
2,-5.683557349409469,-23.962890033644115,78.6004587049555,29.563288530118108,4.007421993271177,Night,Day,Day,Day
2,64.21757334321732,64.10208583606459,52.655596623375736,29.133514668643468,10.020417167212917,Day,Day,Day,Night
2,52.790697572592535,42.671630713289524,62.42421291400579,29.368139514518504,21.534326142657903,Night,Day,Day,Day
2,57.352199611528484,61.154748481303,88.25623471634732,27.270439922305698,3.230949696260601,Day,Night,Night,Day
2,73.51696270465101,76.83373203946128,14.530977910490886,29.7633925409302,0.366746407892257,Night,Night,Night,Day
2,79.2066096745839,76.08062629334609,89.50342831103984,29.46132193491678,5.616125258669217,Night,Day,Night,Night
3,60.24492958190247,67.0114020381061,88.63786549534564,27.99898591638049,5.2022804076212195,Day,Night,Day,Day
2,46.931616589057796,37.91052511495825,43.22703497758362,29.98632331781156,14.98210502299165,Day,Day,Day,Night
2,55.97764389506939,52.117999756681016,98.44801598122015,29.925528779013877,-0.9764000486637974,Day,Day,Day,Day
2,46.77737849157745,37.773728490178314,100.0,31.81547569831549,-0.045254301964336476,Day,Day,Day,Night
2,84.86509862607429,70.83449347492572,31.702947709061206,30.733019725214856,15.766898694985144,Night,Night,Day,Day
2,30.670972154409185,29.954861790007,92.09541584694006,28.794194430881838,15.3909723580014,Day,Day,Day,Day
2,35.24581144216652,24.220148275700183,87.1224550968025,29.149162288433306,4.644029655140036,Day,Night,Night,Night
2,52.63026217195804,52.021073645157095,48.719513819971795,29.486052434391606,7.804214729031418,Day,Night,Day,Day
2,92.74170261920189,89.78864205976376,28.346278359493102,29.158340523840376,1.9577284119527516,Night,Day,Night,Night
3,80.97512492014063,82.85210586680398,71.51341426821165,29.185024984028125,6.570421173360796,Night,Night,Day,Night
1,59.20858965556205,61.34284314359249,82.47041019396607,27.941717931112407,7.668568628718497,Day,Day,Day,Day
2,79.34692332531237,82.40666640189394,69.8166734033877,28.939384665062473,17.48133328037879,Day,Day,Night,Day
2,53.11355611950134,54.26600772525777,55.30858508128559,29.83271122390027,3.8532015450515544,Day,Day,Day,Day
2,78.14764792110905,75.14715295838776,70.8570617883618,30.22952958422181,7.029430591677552,Night,Day,Day,Day
2,29.978421201700037,32.58322222967983,86.5237068966644,29.005684240340006,5.516644445935968,Day,Day,Day,Day
2,40.476777153812996,24.093370317412678,42.062234166124796,30.3153554307626,7.0186740634825355,Night,Night,Night,Day
2,71.84211135417334,67.97591528036247,62.89454909034567,28.958422270834667,4.595183056072493,Night,Day,Night,Day
2,76.26582619018991,75.53603981020066,95.67831176310416,30.14316523803798,5.107207962040134,Night,Day,Night,Night
2,42.10172006306228,32.40576822252634,73.72414108023118,30.070344012612455,4.681153644505269,Day,Day,Night,Day
2,60.83193717648143,64.13217336226973,36.07813941997235,30.13638743529629,6.626434672453945,Day,Night,Night,Day
2,30.27370456070567,16.60045773668725,47.93729691044455,30.664740912141134,13.920091547337451,Night,Day,Day,Day
2,38.41785178056214,37.02537669617315,73.26228693444722,29.093570356112426,8.20507533923463,Day,Day,Day,Day
2,90.01766708285952,82.88308735029378,21.89914320377525,28.973533416571904,5.376617470058757,Night,Day,Day,Day
2,30.970702845598296,34.44218469807129,80.12445502528217,28.904140569119658,9.888436939614257,Day,Day,Night,Day
2,66.26710826729881,69.17879007483984,89.84259492736277,29.14342165345976,2.835758014967968,Night,Night,Day,Day
2,66.11612918442108,70.487934851696,75.05976188383497,29.59322583688422,0.697586970339199,Day,Day,Night,Day
2,64.25690850568127,67.81954164890186,71.28464533171044,28.121381701136254,7.163908329780374,Day,Day,Night,Night
1,52.54423126428948,56.54004951108671,100.0,28.908846252857895,10.308009902217341,Day,Day,Day,Day
2,52.575622533151645,47.48577618237627,57.1135225536395,29.08512450663033,3.697155236475255,Night,Day,Day,Day
2,68.7191012375231,72.26033919129836,40.28332412073775,29.52382024750462,12.452067838259671,Day,Night,Night,Night
2,68.79251277064611,68.22012957807084,95.71103696442779,28.968502554129223,4.644025915614167,Night,Night,Night,Day
2,63.69117900069936,64.14595251967783,98.78622273865513,29.61823580013987,7.029190503935568,Day,Day,Day,Day
2,83.39720759043033,84.48987015065049,48.142521998058804,30.369441518086063,10.697974030130098,Night,Day,Day,Day
2,74.37258537066262,63.8372984438986,83.3266445316157,31.014517074132524,7.76745968877972,Day,Night,Day,Day
2,44.751173865758666,42.577541346936016,100.0,28.370234773151733,4.315508269387203,Night,Night,Day,Day
3,74.98399572305428,83.28662140543383,52.91774551290803,28.446799144610853,9.457324281086766,Day,Day,Night,Day
2,58.78977793878448,74.49110737273374,77.17668325743803,28.227955587756895,9.098221474546747,Night,Day,Day,Day
2,31.563985394025366,26.30958832669259,52.9804317551681,28.46279707880507,8.861917665338519,Day,Day,Day,Day
2,48.240393410917456,52.95568058961966,58.126283409917995,29.98807868218349,13.591136117923933,Night,Night,Day,Day
2,76.1500196690127,79.4651426507076,57.14680316714446,28.70000393380254,2.8930285301415197,Day,Day,Night,Day
2,72.51941667875053,88.71122797378149,77.50465457384972,28.633883335750106,8.942245594756299,Day,Day,Day,Day
3,70.71939586262906,64.26389166517372,34.39646909991175,29.343879172525813,3.2527783330347444,Night,Day,Day,Day
2,79.90713310056985,79.47310522334679,65.4493169658131,30.25142662011397,5.094621044669358,Day,Day,Day,Day
2,89.97514732917783,78.87227983218969,40.426532004631326,30.655029465835565,10.374455966437939,Day,Day,Day,Day
2,50.21288473445839,40.467142147316416,83.88049463833703,29.39257694689168,3.4934284294632834,Day,Night,Day,Day
2,52.93501088928283,56.48731026558908,69.3161607325655,29.447002177856564,0.29746205311781654,Day,Night,Day,Day
2,56.366508455763444,61.6974889807373,79.62080020051772,29.19330169115269,21.13949779614746,Night,Day,Day,Day
2,65.84280414812612,64.57581531128899,62.206983681702575,29.978560829625224,-0.28483693774220137,Night,Day,Night,Day
2,40.75785682904593,44.469029549801235,55.92175512060591,29.291571365809187,2.8938059099602467,Night,Day,Day,Day
2,8.865639066206,12.491497170356288,70.42955597816051,26.2031278132412,8.098299434071258,Day,Day,Day,Day
2,31.070667540329445,35.70912430984283,51.48827885824872,27.67413350806589,4.741824861968565,Day,Day,Day,Day
2,55.20185163773769,59.550621806250376,61.28098719706841,28.710370327547537,6.5101243612500745,Day,Day,Night,Night
4,68.50553669595871,63.7531759019306,49.938566920692274,30.27110733919174,13.350635180386119,Night,Day,Day,Night
4,90.91917258161253,91.47616287520302,34.920452324257234,29.593834516322506,7.295232575040603,Day,Night,Day,Day
2,76.46516831990249,61.80883162472191,61.23146838184818,31.143033663980496,4.761766324944382,Day,Day,Day,Night
2,78.74900012283953,74.94740758635135,91.48317307489948,30.35980002456791,6.58948151727027,Day,Day,Day,Day
2,65.97972701578995,80.09449266100162,84.17550005798962,28.43594540315799,14.818898532200325,Night,Night,Night,Day
2,63.522678764554634,69.8859248159217,16.000848026002487,27.314535752910928,8.177184963184338,Night,Day,Day,Day
2,18.11876833266774,17.683733236996154,74.92968362881118,27.723753666533547,10.13674664739923,Night,Night,Day,Day
3,95.5970012535162,84.47894032028017,28.665577075582668,29.22940025070324,0.6957880640560332,Night,Day,Day,Day
2,45.834719714996204,48.19495388373715,81.8515560485701,27.776943942999242,5.6389907767474305,Day,Day,Day,Day
2,48.57695137780081,54.515137822025416,84.43609097315213,29.50539027556016,8.703027564405083,Night,Day,Day,Day
4,80.25229862702233,81.84669166680146,61.83653681301244,29.460459725404466,11.769338333360292,Day,Night,Night,Day
2,49.416170421023764,55.51608786026829,47.7212676114102,26.493234084204754,21.10321757205366,Day,Day,Day,Day
2,71.82221079297798,82.20971200976301,98.65391903269118,29.2144421585956,1.4419424019526008,Day,Day,Day,Day
3,74.69425675926665,67.09481957927987,18.424327291805522,31.338851351853332,7.218963915855975,Night,Day,Day,Day
2,83.39378616941045,80.79089184065924,66.42809687109242,29.648757233882087,11.158178368131848,Day,Day,Day,Night
3,82.162785217396,60.823438341085556,65.56432825745455,31.8525570434792,-2.4353123317828884,Day,Day,Day,Day
2,71.07075881059133,70.42081604304477,54.328688300236436,30.59415176211827,21.684163208608954,Day,Day,Day,Day
2,70.41033363667692,63.926219985882256,48.6581560043131,30.542066727335385,13.185243997176451,Day,Day,Day,Day
2,38.843665736587596,29.88075225943846,100.0,25.36873314731752,13.176150451887692,Night,Day,Night,Night
2,81.96898649108125,73.75089830205317,62.422956894196375,30.29379729821625,11.750179660410636,Night,Day,Day,Day
2,43.361637103271946,51.673812297648986,84.3373769444903,28.09232742065439,4.734762459529798,Night,Day,Day,Night
2,27.60558302924622,29.168595274505265,90.90413209172627,28.651116605849243,3.033719054901053,Night,Day,Day,Day
2,57.225789855921604,54.34296790522149,37.71360930675593,29.99515797118432,12.268593581044298,Night,Day,Day,Day
2,48.755514082629475,41.42588906323793,87.32581961373293,29.241102816525892,3.8851778126475858,Day,Night,Day,Day
